PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype-Replicate_1,Potency-Replicate_1,Efficacy-Replicate_1,Analysis Comment-Replicate_1,Activity_Score-Replicate_1,Curve_Description-Replicate_1,Fit_LogAC50-Replicate_1,Fit_HillSlope-Replicate_1,Fit_R2-Replicate_1,Fit_InfiniteActivity-Replicate_1,Fit_ZeroActivity-Replicate_1,Fit_CurveClass-Replicate_1,Excluded_Points-Replicate_1,Max_Response-Replicate_1,Activity at 0.0000073560 uM-Replicate_1,Activity at 0.0000367800 uM-Replicate_1,Activity at 0.0000735600 uM-Replicate_1,Activity at 0.0001677464 uM-Replicate_1,Activity at 0.0003678000 uM-Replicate_1,Activity at 0.0007362988 uM-Replicate_1,Activity at 0.00153 uM-Replicate_1,Activity at 0.00368 uM-Replicate_1,Activity at 0.00723 uM-Replicate_1,Activity at 0.00914 uM-Replicate_1,Activity at 0.018 uM-Replicate_1,Activity at 0.039 uM-Replicate_1,Activity at 0.092 uM-Replicate_1,Activity at 0.191 uM-Replicate_1,Activity at 0.460 uM-Replicate_1,Activity at 0.910 uM-Replicate_1,Activity at 1.182 uM-Replicate_1,Activity at 2.302 uM-Replicate_1,Activity at 4.834 uM-Replicate_1,Activity at 11.49 uM-Replicate_1,Activity at 23.94 uM-Replicate_1,Activity at 57.45 uM-Replicate_1,Activity at 115.4 uM-Replicate_1,Activity at 193.5 uM-Replicate_1,Activity at 288.3 uM-Replicate_1,Compound QC-Replicate_1,Phenotype-Replicate_2,Potency-Replicate_2,Efficacy-Replicate_2,Analysis Comment-Replicate_2,Activity_Score-Replicate_2,Curve_Description-Replicate_2,Fit_LogAC50-Replicate_2,Fit_HillSlope-Replicate_2,Fit_R2-Replicate_2,Fit_InfiniteActivity-Replicate_2,Fit_ZeroActivity-Replicate_2,Fit_CurveClass-Replicate_2,Excluded_Points-Replicate_2,Max_Response-Replicate_2,Activity at 0.0000073560 uM-Replicate_2,Activity at 0.0000367800 uM-Replicate_2,Activity at 0.0000735600 uM-Replicate_2,Activity at 0.0001677464 uM-Replicate_2,Activity at 0.0003678000 uM-Replicate_2,Activity at 0.0007362988 uM-Replicate_2,Activity at 0.00153 uM-Replicate_2,Activity at 0.00368 uM-Replicate_2,Activity at 0.00723 uM-Replicate_2,Activity at 0.00914 uM-Replicate_2,Activity at 0.018 uM-Replicate_2,Activity at 0.039 uM-Replicate_2,Activity at 0.092 uM-Replicate_2,Activity at 0.191 uM-Replicate_2,Activity at 0.460 uM-Replicate_2,Activity at 0.910 uM-Replicate_2,Activity at 1.182 uM-Replicate_2,Activity at 2.302 uM-Replicate_2,Activity at 4.834 uM-Replicate_2,Activity at 11.49 uM-Replicate_2,Activity at 23.94 uM-Replicate_2,Activity at 57.45 uM-Replicate_2,Activity at 115.4 uM-Replicate_2,Activity at 193.5 uM-Replicate_2,Activity at 288.3 uM-Replicate_2,Phenotype-Replicate_3,Potency-Replicate_3,Efficacy-Replicate_3,Analysis Comment-Replicate_3,Activity_Score-Replicate_3,Curve_Description-Replicate_3,Fit_LogAC50-Replicate_3,Fit_HillSlope-Replicate_3,Fit_R2-Replicate_3,Fit_InfiniteActivity-Replicate_3,Fit_ZeroActivity-Replicate_3,Fit_CurveClass-Replicate_3,Excluded_Points-Replicate_3,Max_Response-Replicate_3,Activity at 0.0000073560 uM-Replicate_3,Activity at 0.0000367800 uM-Replicate_3,Activity at 0.0000735600 uM-Replicate_3,Activity at 0.0001677464 uM-Replicate_3,Activity at 0.0003678000 uM-Replicate_3,Activity at 0.0007362988 uM-Replicate_3,Activity at 0.00153 uM-Replicate_3,Activity at 0.00368 uM-Replicate_3,Activity at 0.00723 uM-Replicate_3,Activity at 0.00914 uM-Replicate_3,Activity at 0.018 uM-Replicate_3,Activity at 0.039 uM-Replicate_3,Activity at 0.092 uM-Replicate_3,Activity at 0.191 uM-Replicate_3,Activity at 0.460 uM-Replicate_3,Activity at 0.910 uM-Replicate_3,Activity at 1.182 uM-Replicate_3,Activity at 2.302 uM-Replicate_3,Activity at 4.834 uM-Replicate_3,Activity at 11.49 uM-Replicate_3,Activity at 23.94 uM-Replicate_3,Activity at 57.45 uM-Replicate_3,Activity at 115.4 uM-Replicate_3,Activity at 193.5 uM-Replicate_3,Activity at 288.3 uM-Replicate_3,Phenotype-Replicate_4,Potency-Replicate_4,Efficacy-Replicate_4,Analysis Comment-Replicate_4,Activity_Score-Replicate_4,Curve_Description-Replicate_4,Fit_LogAC50-Replicate_4,Fit_HillSlope-Replicate_4,Fit_R2-Replicate_4,Fit_InfiniteActivity-Replicate_4,Fit_ZeroActivity-Replicate_4,Fit_CurveClass-Replicate_4,Excluded_Points-Replicate_4,Max_Response-Replicate_4,Activity at 0.0000073560 uM-Replicate_4,Activity at 0.0000367800 uM-Replicate_4,Activity at 0.0000735600 uM-Replicate_4,Activity at 0.0001677464 uM-Replicate_4,Activity at 0.0003678000 uM-Replicate_4,Activity at 0.0007362988 uM-Replicate_4,Activity at 0.00153 uM-Replicate_4,Activity at 0.00368 uM-Replicate_4,Activity at 0.00723 uM-Replicate_4,Activity at 0.00914 uM-Replicate_4,Activity at 0.018 uM-Replicate_4,Activity at 0.039 uM-Replicate_4,Activity at 0.092 uM-Replicate_4,Activity at 0.191 uM-Replicate_4,Activity at 0.460 uM-Replicate_4,Activity at 0.910 uM-Replicate_4,Activity at 1.182 uM-Replicate_4,Activity at 2.302 uM-Replicate_4,Activity at 4.834 uM-Replicate_4,Activity at 11.49 uM-Replicate_4,Activity at 23.94 uM-Replicate_4,Activity at 57.45 uM-Replicate_4,Activity at 115.4 uM-Replicate_4,Activity at 193.5 uM-Replicate_4,Activity at 288.3 uM-Replicate_4,Phenotype-Replicate_5,Potency-Replicate_5,Efficacy-Replicate_5,Analysis Comment-Replicate_5,Activity_Score-Replicate_5,Curve_Description-Replicate_5,Fit_LogAC50-Replicate_5,Fit_HillSlope-Replicate_5,Fit_R2-Replicate_5,Fit_InfiniteActivity-Replicate_5,Fit_ZeroActivity-Replicate_5,Fit_CurveClass-Replicate_5,Excluded_Points-Replicate_5,Max_Response-Replicate_5,Activity at 0.0000073560 uM-Replicate_5,Activity at 0.0000367800 uM-Replicate_5,Activity at 0.0000735600 uM-Replicate_5,Activity at 0.0001677464 uM-Replicate_5,Activity at 0.0003678000 uM-Replicate_5,Activity at 0.0007362988 uM-Replicate_5,Activity at 0.00153 uM-Replicate_5,Activity at 0.00368 uM-Replicate_5,Activity at 0.00723 uM-Replicate_5,Activity at 0.00914 uM-Replicate_5,Activity at 0.018 uM-Replicate_5,Activity at 0.039 uM-Replicate_5,Activity at 0.092 uM-Replicate_5,Activity at 0.191 uM-Replicate_5,Activity at 0.460 uM-Replicate_5,Activity at 0.910 uM-Replicate_5,Activity at 1.182 uM-Replicate_5,Activity at 2.302 uM-Replicate_5,Activity at 4.834 uM-Replicate_5,Activity at 11.49 uM-Replicate_5,Activity at 23.94 uM-Replicate_5,Activity at 57.45 uM-Replicate_5,Activity at 115.4 uM-Replicate_5,Activity at 193.5 uM-Replicate_5,Activity at 288.3 uM-Replicate_5
335,144214001,16720,Active,86,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091284-03/230628611,,Inhibitor,1.589,88.5831,,86,Complete curve; high efficacy,-5.7989,1.1,0.976,-90.0576,-1.4744,-1.1,0 0 0 0 0 0 0 0,-92.0834,,,,,,,7.6611,,-13.8395,,,-0.2628,,-7.6455,,-33.3359,,,-69.7123,,-82.0793,,-92.0834,,,QC'd by SIGMA,Inhibitor,2.8258,92.5188,,85,Complete curve; high efficacy,-5.5489,4.4495,0.9979,-91.3155,1.2033,-1.1,0 0 1 0 0 0 0 0,-88.1729,,,,,,,0,,-0.0489,,,-35.9878,,3.4376,,0,,,-82.5295,,-94.5295,,-88.1729,,,Inhibitor,3.1706,108.547,,85,Complete curve; high efficacy,-5.4989,1.3443,0.9911,-100.482,8.0643,-1.1,0 0 0 0 0 0 0 0,-104.669,,,,,,,8.9497,,1.8162,,,9.489,,10.5347,,-8.8176,,,-62.305,,-86.7343,,-104.669,,,Inhibitor,2.8258,52.5615,,63,Complete curve; partial efficacy,-5.5489,1.8851,0.9858,-58.4381,-5.8766,-1.2,0 0 0 0 0 0 0 0,-58.279,,,,,,,0.4871,,-8.6548,,,-7.9631,,-8.3567,,-9.9795,,,-43.2527,,-58.0849,,-58.279,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,144214002,7594,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00090698-04/230626584,,Inactive,,,,0,,-6.8989,4.9549,0.964,43,31,4,0 0 0 0 0 1 1 1,45.5925,,,,,,,32.8864,,30.8118,,,29.5939,,41.3589,,43.1488,,,26.3271,,33.9162,,45.5925,,,QC'd by SIGMA,Inactive,,,,0,,-7.7989,0.4,0.7252,-8.1364,12,4,0 0 0 0 0 0 0 0,-6.0475,,,,,,,8.7401,,-1.9211,,,4.3839,,-3.7011,,-2.103,,,-9.2803,,-7.7795,,-6.0475,,,Inactive,,,,0,,-5.7989,0.8,0.5773,14.5,1.4806,4,0 0 0 0 0 0 0 0,12.7074,,,,,,,3.1906,,8.0687,,,5.2684,,-0.4329,,5.414,,,13.0588,,13.4699,,12.7074,,,Inactive,,,,0,,-5.7989,1.031,0.4413,-2.2097,5,4,0 0 0 0 0 0 0 0,-1.7577,,,,,,,1.5461,,2.7232,,,12.8627,,2.4691,,1.4793,,,0.8764,,-2.6748,,-1.7577,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,144214003,12308,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091086-02/230626673,,Activator,12.6222,33.188,,0,Complete curve; partial efficacy,-4.8989,3.99,0.8824,36.3674,3.1794,1.2,0 0 0 0 0 0 0 0,36.7469,,,,,,,3.6755,,9.854,,,-5.7895,,-2.193,,10.2732,,,3.0527,,33.496,,36.7469,,,QC'd by SIGMA,Activator,28.2576,87.493,,0,Partial curve; high efficacy,-4.5489,4.9549,0.9545,83.0278,-4.4652,2.1,0 0 0 0 0 0 0 0,83.3612,,,,,,,-6.5137,,-1.6997,,,-9.2269,,-10.8044,,-9.6706,,,10.288,,17.8679,,83.3612,,,Inactive,,,,0,,-7.7989,4.9549,0.5073,7.5,-10.2619,4,0 0 0 0 0 0 0 0,21.1511,,,,,,,-6.944,,-13.5516,,,11.2654,,8.3949,,-4.8525,,,11.0349,,-0.9375,,21.1511,,,Inactive,,,,0,,,,,0,0,4,,-3.657,,,,,,,4.4765,,-1.6513,,,0.5968,,-2.9689,,10.5173,,,-0.9798,,3.6943,,-3.657,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,144214004,171660,Inconclusive,10,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00090942-03/230629072,,Inhibitor,28.2576,51.4625,,10,Single point of activity,-4.5489,4.9549,0.9263,-46.4625,5,-3,1 0 0 0 0 0 0 0,-46.5089,,,,,,,22.0662,,-1.5503,,,10.8074,,-1.9471,,4.1431,,,11.9728,,-7.9068,,-46.5089,,,QC'd by SIGMA,Inhibitor,89.3584,92.671,,10,Single point of activity,-4.0489,4.9549,0.9512,-88.1427,4.5283,-3,0 0 0 0 0 0 0 0,-67.5324,,,,,,,10.6445,,0.137,,,11.9021,,-1.4614,,2.8585,,,-1.9048,,10.986,,-67.5324,,,Inhibitor,89.3584,36.8884,,10,Single point of activity,-4.0489,4.4495,0.9534,-40.3075,-3.4192,-3,0 0 0 0 0 0 0 0,-31.0896,,,,,,,-2.9577,,-2.6193,,,-4.3089,,-2.4708,,-7.171,,,-5.7837,,-0.3493,,-31.0896,,,Inactive,,,,0,,-4.9489,4.9549,0.4178,-0.9856,5.5,4,0 0 0 0 0 0 0 0,1.1756,,,,,,,4.4326,,-0.6258,,,7.2971,,8.5171,,2.931,,,9.4617,,-3.3213,,1.1756,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,144214005,22704,Active,40,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091632-02/230629253,,Inhibitor,22.4458,77.3575,,40,Partial curve; high efficacy,-4.6489,0.5,0.9098,-64.0568,13.3007,-2.1,0 0 0 0 0 0 0 0,-47.8795,,,,,,,18.135,,4.563,,,16.4564,,5.3373,,-4.6374,,,-10.8762,,-16.4911,,-47.8795,,,QC'd by SIGMA,Inhibitor,31.7055,52.9497,,10,Single point of activity,-4.4989,1.2876,0.6544,-41.5881,11.3616,-3,0 0 0 0 0 0 0 0,-33.4644,,,,,,,23.5159,,-4.1888,,,-4.5634,,20.8016,,25.1512,,,2.1835,,-8.4123,,-33.4644,,,Inhibitor,89.3584,74.2584,,10,Single point of activity,-4.0489,4.9549,0.8851,-67.2584,7,-3,0 0 0 0 0 0 0 0,-50.7056,,,,,,,2.3534,,3.8942,,,-3.4634,,13.6579,,18.4123,,,1.5617,,12.7197,,-50.7056,,,Inactive,,,,0,,-4.4989,4.095,0.835,-21.6922,-3.9816,4,0 0 0 0 0 0 0 0,-21.4102,,,,,,,-1.6513,,-2.9981,,,-6.6672,,-7.8355,,-7.6523,,,-1.9211,,-7.9699,,-21.4102,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,144214006,213013,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00163735-04/230628382,,Inhibitor,20.0048,85.749,,41,Partial curve; high efficacy,-4.6989,1.8851,0.9703,-78.749,7,-2.1,0 0 0 0 0 0 0 0,-75.9913,,,,,,,14.2661,,1.7976,,,6.6401,,-2.4099,,12.9297,,,4.1441,,-41.3885,,-75.9913,,,QC'd by LightBiologicals,Inhibitor,20.0048,83.5127,,41,Partial curve; high efficacy,-4.6989,1.21,0.9713,-77.5443,5.9685,-2.1,0 0 0 0 0 0 0 0,-68.5941,,,,,,,10.9522,,4.6419,,,2.1583,,-1.2582,,12.0368,,,-8.8762,,-38.9632,,-68.5941,,,Inhibitor,31.7055,63.4159,,40,Partial curve; high efficacy,-4.4989,4.095,0.9491,-52.3555,11.0603,-2.1,0 0 0 0 0 0 0 0,-52.0635,,,,,,,5.9331,,9.2653,,,5.1896,,17.6494,,19.1434,,,7.9357,,-1.7671,,-52.0635,,,Inhibitor,31.7055,30.1772,,10,Single point of activity,-4.4989,4.9549,0.9366,-33.957,-3.7799,-3,0 0 0 0 0 0 0 0,-33.7565,,,,,,,-5.8678,,-5.1102,,,-1.0749,,-0.9011,,-8.1023,,,-0.2332,,-8.9026,,-33.7565,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,144214007,8425,Active,84,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091532-04/230628488,,Inhibitor,6.4036,127.704,,84,Complete curve; high efficacy,-5.1936,1.3443,0.9792,-127.026,0.6786,-1.1,0 0 0 0 0 0 0 0,-128.309,,,,,,,7.4174,,-5.955,,,-1.4362,,-8.3664,,4.8473,,,-55.0066,,-101.713,,-128.309,,,QC'd by SIGMA,Inhibitor,11.3873,105.608,,82,Complete curve; high efficacy,-4.9436,1.6259,0.9953,-103.989,1.6182,-1.1,0 0 0 0 0 0 0 0,-101.95,,,,,,,-3.2496,,-0.3696,,,4.131,,5.9325,,0.7846,,,-20.0099,,-78.5665,,-101.95,,,Inhibitor,14.3358,83.7742,,82,Complete curve; high efficacy,-4.8436,2.2481,0.9861,-90.3033,-6.5291,-1.1,0 0 0 0 0 0 0 0,-89.5866,,,,,,,-12.8155,,-4.7575,,,-10.553,,0.7043,,-6.4393,,,-13.0679,,-69.2922,,-89.5866,,,Inhibitor,14.3358,118.489,,42,Partial curve; high efficacy,-4.8436,1.21,0.9903,-113.257,5.2319,-2.1,0 0 0 0 0 0 0 0,-104.288,,,,,,,11.9766,,1.1632,,,-2.0038,,6.8234,,2.8487,,,-18.565,,-69.8682,,-104.288,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,144214008,86233,Active,92,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00168342-02/230628695,,Inhibitor,0.1989,126.427,,92,Complete curve; high efficacy,-6.7014,0.9,0.9846,-111.731,14.6964,-1.1,0 0 0 0 0 0 0 0,-114.949,,,,,,,12.8458,,3.7051,,,3.7574,,-56.6171,,-80.4644,,,-102.044,,-109.503,,-114.949,,,QC'd by LightBiologicals,Inhibitor,0.629,100.012,,88,Complete curve; high efficacy,-6.2014,0.7,0.9947,-91.4921,8.5198,-1.1,0 0 0 0 0 0 0 0,-89.1735,,,,,,,11.0589,,-2.1294,,,-2.284,,-20.3223,,-47.8026,,,-72.5523,,-83.81,,-89.1735,,,Inhibitor,0.9969,111.521,,88,Complete curve; high efficacy,-6.0014,1.5386,0.9938,-106.824,4.6974,-1.1,0 0 0 0 0 0 0 0,-106.611,,,,,,,10.8244,,1.2567,,,-2.3443,,1.2928,,-50.3892,,,-95.1401,,-105.992,,-106.611,,,Inhibitor,0.9969,72.8703,,86,Complete curve; high efficacy,-6.0014,1.2221,0.991,-74.7553,-1.885,-1.1,0 0 0 0 0 0 0 0,-74.7735,,,,,,,-2.9257,,4.0769,,,-8.1537,,-10.9,,-34.5151,,,-66.2756,,-72.6953,,-74.7735,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,144214009,4004,Active,84,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091902-08/230628780,,Inhibitor,6.3261,109.109,,84,Complete curve; high efficacy,-5.1989,1.21,0.9921,-107.412,1.6972,-1.1,0 0 0 0 0 0 0 0,-104.69,,,,,,,8.4544,,-3.1052,,,0.449,,-2.9179,,-4.2916,,,-45.7134,,-86.7437,,-104.69,,,QC'd by LightBiologicals,Inhibitor,7.9641,78.0228,,83,Complete curve; high efficacy,-5.0989,1.1,0.9758,-84.9898,-6.967,-1.1,0 0 0 0 0 0 0 0,-78.4013,,,,,,,-10.1217,,1.2683,,,-9.5769,,-13.5981,,-8.4548,,,-35.3448,,-68.9972,,-78.4013,,,Inhibitor,10.0262,122.433,,83,Complete curve; high efficacy,-4.9989,1.9887,0.973,-125.183,-2.7505,-1.1,0 0 0 0 0 0 0 0,-123.455,,,,,,,14.0691,,-0.8734,,,-2.4666,,-10.6917,,-16.0769,,,-23.4202,,-106.152,,-123.455,,,Inhibitor,3.5574,114.982,,85,Complete curve; high efficacy,-5.4489,0.6,0.972,-98.8419,16.1403,-1.1,0 0 0 0 0 0 0 0,-87.7483,,,,,,,16.4545,,3.263,,,19.8534,,0.9146,,-27.4218,,,-40.4082,,-70.1657,,-87.7483,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,144214010,13709,Active,41,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00163724-03/230629192,,Inhibitor,22.4458,99.8657,,41,Partial curve; high efficacy,-4.6489,2.3332,0.9962,-94.7695,5.0963,-2.1,0 0 0 0 0 0 0 0,-91.3001,,,,,,,5.2131,,3.9697,,,5.7013,,6.2745,,2.2961,,,6.7741,,-48.7184,,-91.3001,,,QC'd by LightBiologicals,Inhibitor,28.2576,63.7735,,40,Partial curve; high efficacy,-4.5489,4.5045,0.9591,-69.3916,-5.6181,-2.1,0 0 0 0 0 0 0 0,-69.3441,,,,,,,-11.4623,,-9.9479,,,1.8369,,0.3921,,-8.3401,,,-5.511,,-24.0346,,-69.3441,,,Inhibitor,28.2576,60.3395,,40,Partial curve; high efficacy,-4.5489,4.095,0.9442,-67.2451,-6.9056,-2.1,0 0 0 0 0 0 0 0,-66.4431,,,,,,,-12.1823,,-2.817,,,-12.0516,,-1.9571,,-13.3478,,,-0.2376,,-26.3927,,-66.4431,,,Inhibitor,89.3584,57.6941,,10,Single point of activity,-4.0489,4.9549,0.9228,-61.2807,-3.5866,-3,0 0 0 0 0 0 0 0,-48.3187,,,,,,,1.1431,,-8.2503,,,-1.3988,,-1.8794,,-10.8022,,,-5.7607,,2.5476,,-48.3187,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,144214011,175967,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00163843-03/230628492,,Inactive,,,,0,,-5.7411,0.9,0.8616,-9.8834,10.5,4,0 0 0 0 0 0 0 0,-9.0695,,,,,,,8.0574,,9.5156,,,16.5269,,3.0534,,4.8375,,,-3.9841,,-8.1284,,-9.0695,,,QC'd by LightBiologicals,Inactive,,,,0,,-5.4911,4.9549,0.4067,-2.0205,4.5,4,0 0 0 0 0 0 0 0,-2.1004,,,,,,,-1.1179,,7.8496,,,-0.6058,,7.6564,,9.9415,,,-1.0031,,-1.4835,,-2.1004,,,Inactive,,,,0,,-4.9911,4.9549,0.8722,-24.199,-3.8806,4,0 0 0 0 0 0 0 0,-22.3683,,,,,,,-3.1736,,-4.9764,,,-0.3172,,-11.4211,,-2.2469,,,-1.4712,,-25.9992,,-22.3683,,,Inactive,,,,0,,,,,0,0,4,,-6.393,,,,,,,8.6416,,-3.7624,,,-4.1824,,10.9033,,2.4035,,,4.0995,,-0.6822,,-6.393,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,144214012,23675274,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00163903-03/230625933,,Inactive,,,,0,,-4.7233,2.7202,0.3348,-0.5594,-8.9648,4,0 0 0 0 0 0 0 0,-0.4661,,,,,,,-8.8755,,-12.8995,,,-4.4086,,-1.5561,,-17.054,,,-8.9678,,-3.4554,,-0.4661,,,QC'd by SIGMA,Inactive,,,,0,,-4.6233,3.5117,0.4019,-10.3815,5.5,4,0 0 0 0 0 0 0 0,-10.3179,,,,,,,15.141,,-2.11,,,12.1093,,0.585,,-4.7512,,,11.5512,,-2.6898,,-10.3179,,,Inactive,,,,0,,,,,0,0,4,,-2.2635,,,,,,,14.8448,,3.3334,,,0.3597,,12.4754,,4.3972,,,-2.6461,,10.1784,,-2.2635,,,Inactive,,,,0,,,,,0,0,4,,-1.4188,,,,,,,-9.035,,22.7674,,,-5.6286,,-0.2241,,-1.0462,,,-3.5836,,0.7432,,-1.4188,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,144214013,15008,Active,87,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091839-03/230629257,,Inhibitor,0.8936,94.0116,,87,Complete curve; high efficacy,-6.0489,1.5936,0.9776,-89.2447,4.7669,-1.1,0 0 0 0 0 0 0 0,-94.7395,,,,,,,11.1916,,0.9906,,,-5.3886,,5.9202,,-46.7898,,,-74.9812,,-89.4614,,-94.7395,,,QC'd by SIGMA,Inhibitor,1.2622,116.363,,87,Complete curve; high efficacy,-5.8989,0.9,0.97,-106.127,10.2362,-1.1,0 0 0 0 0 0 0 0,-108.514,,,,,,,19.4386,,-6.0763,,,6.7655,,1.0568,,-48.3537,,,-73.7224,,-94.3286,,-108.514,,,Inhibitor,2.2446,79.8468,,85,Complete curve; high efficacy,-5.6489,1.21,0.996,-81.0235,-1.1767,-1.1,0 0 0 0 0 0 0 0,-78.3177,,,,,,,-2.4383,,1.4832,,,-2.2775,,-6.5279,,-21.1764,,,-55.495,,-80.2837,,-78.3177,,,Inhibitor,3.9915,78.0289,,84,Complete curve; high efficacy,-5.3989,2.2526,0.994,-80.7801,-2.7511,-1.1,0 0 0 0 0 0 0 0,-80.8149,,,,,,,-0.6088,,-2.8527,,,-8.4689,,-2.3796,,-1.4949,,,-47.6058,,-79.8673,,-80.8149,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,144214014,11074,Inactive,0,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00164164-02/230625614,,Inactive,,,,0,,-8.6489,4.5045,0.4587,7.5,-3.1033,4,0 0 0 0 0 0 0 0,9.302,,,,,,,-1.7528,,7.4489,,,7.7426,,0,,7.1004,,,13.0204,,9.0313,,9.302,,,QC'd by SIGMA,Inactive,,,,0,,-7.3989,1.1,0.7386,-12.8573,-23.1016,4,0 0 0 0 0 0 0 0,-12.6401,,,,,,,-20.6992,,-24.2513,,,-17.8567,,-11.9144,,-17.3552,,,-13.3,,-9.881,,-12.6401,,,Inactive,,,,0,,-4.0489,4.9549,0.6569,22.5,1.526,4,0 0 0 0 0 0 0 0,17.7834,,,,,,,11.2755,,-2.0617,,,-1.237,,0.1522,,-0.0441,,,2.0723,,0.3707,,17.7834,,,Inactive,,,,0,,,,,0,0,4,,17.312,,,,,,,21.7416,,12.2778,,,14.6837,,14.9822,,12.0637,,,19.553,,12.2664,,17.312,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,144214015,9223,Inconclusive,21,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00091088-05/230628494,,Inhibitor,11.2496,69.3292,,21,Partial curve; partial efficacy,-4.9489,0.7,0.967,-50.5148,18.8143,-2.2,0 0 0 0 0 0 0 0,-39.5302,,,,,,,15.5276,,18.6076,,,22.0415,,17.0396,,1.4995,,,-0.0316,,-27.3721,,-39.5302,,,QC'd by SIGMA,Inactive,,,,0,,-8.5489,1.1,0.7861,-4,-32.3817,4,0 0 0 0 0 0 0 0,0.2341,,,,,,,-25.3181,,-8.4371,,,-8.6408,,-2.0029,,-0.3722,,,-8.2113,,-8.6925,,0.2341,,,Inactive,,,,0,,-8.4489,1.331,0.8129,3,23,4,0 0 0 0 0 0 0 0,5.4764,,,,,,,20.3901,,6.3538,,,4.5564,,6.112,,1.0305,,,7.0213,,1.179,,5.4764,,,Inactive,,,,0,,-5.6489,4.9549,0.4428,-4.5676,7,4,0 0 0 0 0 0 0 0,0,,,,,,,-2.9281,,9.0298,,,6.0699,,4.5372,,18.6659,,,-9.6396,,-3.3894,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,144214016,3712,Active,85,http://assay.nih.gov/htsws/rest/display/p450-iqc-p1/NCGC00090701-06/230625656,,Inhibitor,3.5574,107.116,,85,Complete curve; high efficacy,-5.4489,1.8617,0.9889,-102.43,4.6869,-1.1,0 0 0 0 0 0 0 0,-108.048,,,,,,,9.1241,,2.1322,,,-4.2734,,6.9564,,0,,,-61.0499,,-94.0603,,-108.048,,,QC'd by SIGMA,Inhibitor,4.4785,99.4425,,84,Complete curve; high efficacy,-5.3489,0.8,0.9979,-92.4425,7,-1.1,0 0 0 0 0 0 0 0,-85.5949,,,,,,,7.6446,,3.2362,,,7.8704,,0.4438,,-15.1827,,,-44.283,,-71.2358,,-85.5949,,,Inhibitor,6.3261,63.2494,,82,Complete curve; high efficacy,-5.1989,1.21,0.9695,-65.4362,-2.1867,-1.1,0 0 0 0 0 0 0 0,-63.4414,,,,,,,3.4259,,-0.4628,,,-12.1313,,0.2894,,-8.1546,,,-28.2177,,-54.3608,,-63.4414,,,Inhibitor,5.025,131.035,,45,Partial curve; high efficacy,-5.2989,0.9,0.9835,-122.152,8.8826,-2.1,0 0 0 0 0 0 0 0,-112.479,,,,,,,14.4147,,0.7718,,,8.0523,,-1.2938,,-5.1428,,,-61.9859,,-90.7998,,-112.479,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
